code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
ARE,United Arab Emirates,1990,group,1,Colombia,COL,0,2,L,,
ARE,United Arab Emirates,1990,group,2,West Germany,GER,1,5,L,,
ARE,United Arab Emirates,1990,group,3,Yugoslavia,YUG,1,4,L,,
