code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
NZL,New Zealand,1982,group,1,Scotland,SCO,2,5,L,,
NZL,New Zealand,1982,group,2,Soviet Union,SUN,0,3,L,,
NZL,New Zealand,1982,group,3,Brazil,BRA,0,4,L,,
NZL,New Zealand,2010,group,4,Slovakia,SVK,1,1,D,,
NZL,New Zealand,2010,group,5,Italy,ITA,1,1,D,,
NZL,New Zealand,2010,group,6,Paraguay,PRY,0,0,D,,
