code,player,wc_goals,wc_assists,wc_apps,years,note
CMR,Roger Milla,5,,,1990;1994,
CMR,Samuel Eto'o,3,,,2002;2010,
CMR,François Omam-Biyik,2,,,1990;1994,
CMR,Patrick M'Boma,2,,,1998;2002,
CMR,Vincent Aboubakar,2,,,2022,
CMR,Grégoire M'Bida,1,,,1982,
CMR,Emmanuel Kundé,1,,,1990,
CMR,Eugène Ekéké,1,,,1990,
CMR,David Embé,1,,,1994,
CMR,Pierre Njanka,1,,,1998,
CMR,Joël Matip,1,,,2014,
CMR,Jean-Charles Castelletto,1,,,2022,
CMR,Eric Maxim Choupo-Moting,1,,,2022,
