code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
BOL,Bolivia,1930,group,1,Yugoslavia,YUG,0,4,L,,
BOL,Bolivia,1930,group,2,Brazil,BRA,0,4,L,,
BOL,Bolivia,1950,group,3,Uruguay,URU,0,8,L,,
BOL,Bolivia,1994,group,4,Germany,GER,0,1,L,,
BOL,Bolivia,1994,group,5,South Korea,KOR,0,0,D,,
BOL,Bolivia,1994,group,6,Spain,ESP,1,3,L,,
