code,player,wc_goals,wc_assists,wc_apps,years,note
PER,Teófilo Cubillas,10,,,1970;1978,
PER,Alberto Gallardo,2,,,1970,
PER,Luis Souza Ferreira,1,,,1930,
PER,Héctor Chumpitaz,1,,,1970,
PER,Roberto Challe,1,,,1970,
PER,César Cueto,1,,,1978,
PER,José Velásquez,1,,,1978,
PER,Rubén Toribio Díaz,1,,,1982,
PER,Guillermo La Rosa,1,,,1982,
PER,André Carrillo,1,,,2018,
PER,Paolo Guerrero,1,,,2018,
