code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
RSA,South Africa,1998,group,1,France,FRA,0,3,L,,
RSA,South Africa,1998,group,2,Denmark,DEN,1,1,D,,
RSA,South Africa,1998,group,3,Saudi Arabia,KSA,2,2,D,,
RSA,South Africa,2002,group,4,Paraguay,PRY,2,2,D,,
RSA,South Africa,2002,group,5,Slovenia,SVN,1,0,W,,
RSA,South Africa,2002,group,6,Spain,ESP,2,3,L,,
RSA,South Africa,2010,group,7,Mexico,MEX,1,1,D,,
RSA,South Africa,2010,group,8,Uruguay,URU,0,3,L,,
RSA,South Africa,2010,group,9,France,FRA,2,1,W,,
