code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
TTO,Trinidad and Tobago,2006,group,1,Sweden,SWE,0,0,D,,
TTO,Trinidad and Tobago,2006,group,2,England,ENG,0,2,L,,
TTO,Trinidad and Tobago,2006,group,3,Paraguay,PRY,0,2,L,,
