code,player,wc_goals,wc_assists,wc_apps,years,note
DZA,Salah Assad,2,,,1982,
DZA,Islam Slimani,2,,,2014,
DZA,Abdelmoumene Djabou,2,,,2014,
DZA,Rabah Madjer,1,,,1982,
DZA,Lakhdar Belloumi,1,,,1982,
DZA,Tedj Bensaoula,1,,,1982,
DZA,Djamel Zidane,1,,,1986,
DZA,Sofiane Feghouli,1,,,2014,
DZA,Rafik Halliche,1,,,2014,
DZA,Yacine Brahimi,1,,,2014,
