code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
CZE,Czech Republic,2006,group,1,United States,USA,3,0,W,,
CZE,Czech Republic,2006,group,2,Ghana,GHA,0,2,L,,
CZE,Czech Republic,2006,group,3,Italy,ITA,0,2,L,,
