code,player,wc_goals,wc_assists,wc_apps,years,note
PRK,Seung-zin Pak,2,,,1966,
PRK,Doo-ik Pak,1,,,1966,
PRK,Dong-woon Li,1,,,1966,
PRK,Seung-kook Yang,1,,,1966,
PRK,Yun-nam Ji,1,,,2010,
