code,player,wc_goals,wc_assists,wc_apps,years,note
SRB,Aleksandar Mitrović,3,,,2018;2022,
SRB,Milan Jovanović,1,,,2010,
SRB,Marko Pantelić,1,,,2010,
SRB,Aleksandar Kolarov,1,,,2018,
SRB,Strahinja Pavlović,1,,,2022,
SRB,Sergej Milinković-Savić,1,,,2022,
SRB,Dušan Vlahović,1,,,2022,
