code,player,wc_goals,wc_assists,wc_apps,years,note
SVN,Sebastjan Cimirotič,1,,,2002,
SVN,Milenko Ačimovič,1,,,2002,
SVN,Robert Koren,1,,,2010,
SVN,Valter Birsa,1,,,2010,
SVN,Zlatan Ljubijankić,1,,,2010,
