code,player,wc_goals,wc_assists,wc_apps,years,note
BIH,Sead Kolašinac,1,,,2014,
BIH,Vedad Ibišević,1,,,2014,
BIH,Edin Džeko,1,,,2014,
BIH,Miralem Pjanić,1,,,2014,
BIH,Avdija Vršajević,1,,,2014,
