code,player,wc_goals,wc_assists,wc_apps,years,note
NOR,Kjetil Rekdal,2,,,1994;1998,
NOR,Arne Brustad,1,,,1938,
NOR,Dan Eggen,1,,,1998,
NOR,Håvard Flo,1,,,1998,
NOR,Tore André Flo,1,,,1998,
