code,team,year,stage,match_no_wc,opponent,opponent_code,gf,ga,result,host,note
SVN,Slovenia,2002,group,1,Spain,ESP,1,3,L,,
SVN,Slovenia,2002,group,2,South Africa,RSA,0,1,L,,
SVN,Slovenia,2002,group,3,Paraguay,PRY,1,3,L,,
SVN,Slovenia,2010,group,4,Algeria,DZA,1,0,W,,
SVN,Slovenia,2010,group,5,United States,USA,2,2,D,,
SVN,Slovenia,2010,group,6,England,ENG,0,1,L,,
